test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_013206	XLOC_013206	SLC19A3	chr2:228549925-228582745	Normal	Disease	NOTEST	0.171637	0.0176207	-3.28401	0	1	1	no
XLOC_013207	XLOC_013207	SPHKAP	chr2:228844669-229046361	Normal	Disease	NOTEST	0	0.00949171	inf	0	1	1	no
XLOC_013208	XLOC_013208	PID1	chr2:229888688-230136057	Normal	Disease	OK	8.5793	9.68392	0.174732	1.60856	0.01905	0.0244306	yes
XLOC_013209	XLOC_013209	DNER	chr2:230222344-230579286	Normal	Disease	OK	2.6262	0.552154	-2.24984	-7.55946	5e-05	8.03331e-05	yes
XLOC_013210	XLOC_013210	TRIP12	chr2:230631929-230786655	Normal	Disease	OK	9.73132	13.0556	0.423956	7.07755	5e-05	8.03331e-05	yes
XLOC_013211	XLOC_013211	SLC16A14	chr2:230899689-230933715	Normal	Disease	OK	1.68427	1.40802	-0.258464	-1.31995	0.0647	0.0778988	no
XLOC_013212	XLOC_013212	SP110	chr2:231033644-231090444	Normal	Disease	OK	13.4851	11.7751	-0.195625	-1.917	0.00645	0.00868466	yes
XLOC_013213	XLOC_013213	LOC151475	chr2:231555635-231565244	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013214	XLOC_013214	GPR55	chr2:231772042-231789941	Normal	Disease	NOTEST	0.0767076	0.0866266	0.175441	0	1	1	no
XLOC_013215	XLOC_013215	LOC348761	chr2:231849082-231860747	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013216	XLOC_013216	HTR2B	chr2:231921577-232037540	Normal	Disease	NOTEST	0.0273491	0.586379	4.42227	0	1	1	no
XLOC_013217	XLOC_013217	NCL	chr2:232319458-232329205	Normal	Disease	OK	123.793	171.49	0.470191	14.0773	5e-05	8.03331e-05	yes
XLOC_013218	XLOC_013218	SNORA75	chr2:232319458-232329205	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013219	XLOC_013219	SNORD20	chr2:232319458-232329205	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013220	XLOC_013220	SNORD82	chr2:232319458-232329205	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013221	XLOC_013221	LINC00471	chr2:232373136-232379050	Normal	Disease	NOTEST	0.204818	0.115388	-0.827849	0	1	1	no
XLOC_013222	XLOC_013222	NMUR1	chr2:232387870-232395182	Normal	Disease	OK	0.8326	0.245243	-1.76341	-3.79402	0.0003	0.000457475	yes
XLOC_013223	XLOC_013223	PDE6D	chr2:232597146-232645974	Normal	Disease	OK	22.4851	17.31	-0.377359	-3.20401	5e-05	8.03331e-05	yes
XLOC_013224	XLOC_013224	MIR1471	chr2:232756951-232757008	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013225	XLOC_013225	NPPC	chr2:232786804-232791038	Normal	Disease	OK	14.4873	1.23204	-3.55567	-7.5903	5e-05	8.03331e-05	yes
XLOC_013226	XLOC_013226	ECEL1P2	chr2:233250459-233251754	Normal	Disease	NOTEST	0	0.285079	inf	0	1	1	no
XLOC_013227	XLOC_013227	ECEL1	chr2:233344536-233352532	Normal	Disease	NOTEST	0.0418347	0.118069	1.49686	0	1	1	no
XLOC_013228	XLOC_013228	TIGD1	chr2:233412778-233415226	Normal	Disease	OK	1.48378	2.79107	0.911544	3.79622	5e-05	8.03331e-05	yes
XLOC_013229	XLOC_013229	KCNJ13	chr2:233562014-233725289	Normal	Disease	OK	0.0757159	1.08963	3.84711	3.87808	0.0003	0.000457475	yes
XLOC_013230	XLOC_013230	NGEF	chr2:233743395-233877951	Normal	Disease	OK	1.12851	0.480738	-1.2311	-3.18214	0.0001	0.000157641	yes
XLOC_013231	XLOC_013231	USP40	chr2:234384164-234474236	Normal	Disease	OK	7.6906	8.46718	0.138786	1.83454	0.0092	0.0122124	yes
XLOC_013232	XLOC_013232	DNAJB3	chr2:234526290-234681951	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013233	XLOC_013233	LOC100286922	chr2:234526290-234681951	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013234	XLOC_013234	HJURP	chr2:234745485-234763212	Normal	Disease	OK	0.8198	2.42409	1.5641	5.85111	5e-05	8.03331e-05	yes
XLOC_013235	XLOC_013235	MSL3P1	chr2:234774089-234777055	Normal	Disease	OK	7.50973	9.62767	0.358425	2.77711	0.00015	0.000233804	yes
XLOC_013236	XLOC_013236	ARL4C	chr2:235401685-235405693	Normal	Disease	OK	9.86695	9.59154	-0.0408421	-0.496964	0.48705	0.52042	no
XLOC_013237	XLOC_013237	GBX2	chr2:237074306-237076652	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013238	XLOC_013238	ASB18	chr2:237103514-237172988	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013239	XLOC_013239	IQCA1	chr2:237232793-237416092	Normal	Disease	OK	2.60676	2.27049	-0.199256	-1.08063	0.12365	0.14388	no
XLOC_013240	XLOC_013240	COL6A3	chr2:238232654-238322850	Normal	Disease	OK	21.7893	28.5466	0.389699	9.71721	5e-05	8.03331e-05	yes
XLOC_013241	XLOC_013241	RAB17	chr2:238482964-238499769	Normal	Disease	OK	8.12075	15.8778	0.967322	8.35696	5e-05	8.03331e-05	yes
XLOC_013242	XLOC_013242	ILKAP	chr2:239079042-239112324	Normal	Disease	OK	24.5356	19.2088	-0.353104	-3.67835	5e-05	8.03331e-05	yes
XLOC_013243	XLOC_013243	LOC151174	chr2:239133753-239140318	Normal	Disease	NOTEST	0.0853864	0.0962899	0.173379	0	1	1	no
XLOC_013244	XLOC_013244	HES6	chr2:239146907-239148681	Normal	Disease	OK	5.6852	3.48823	-0.704714	-3.1359	5e-05	8.03331e-05	yes
XLOC_013245	XLOC_013245	PER2	chr2:239152678-239197207	Normal	Disease	OK	7.60009	7.09034	-0.100161	-1.34676	0.05795	0.0702421	no
XLOC_013246	XLOC_013246	LOC151171	chr2:239419330-239464140	Normal	Disease	NOTEST	0	0.028261	inf	0	1	1	no
XLOC_013247	XLOC_013247	FLJ43879	chr2:239840997-239847965	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013248	XLOC_013248	HDAC4	chr2:239969863-240322643	Normal	Disease	OK	1.41594	1.43493	0.0192231	0.13461	0.85105	0.866275	no
XLOC_013249	XLOC_013249	MIR4440	chr2:239969863-240322643	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013250	XLOC_013250	MIR4441	chr2:239969863-240322643	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013251	XLOC_013251	MGC16025	chr2:239969863-240322643	Normal	Disease	NOTEST	0	0.0650688	inf	0	1	1	no
XLOC_013252	XLOC_013252	MIR2467	chr2:239969863-240322643	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013253	XLOC_013253	MIR4786	chr2:240882431-240882511	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013254	XLOC_013254	NDUFA10	chr2:240896788-240964819	Normal	Disease	OK	19.4393	16.8486	-0.206345	-3.82078	5e-05	8.03331e-05	yes
XLOC_013255	XLOC_013255	OR6B2	chr2:240968907-240969846	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013256	XLOC_013256	PRR21	chr2:240981229-240982399	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013257	XLOC_013257	OR6B3	chr2:240984493-240985489	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013258	XLOC_013258	MYEOV2	chr2:241065979-241075764	Normal	Disease	OK	153.336	164.419	0.100678	1.23922	0.06825	0.0819225	no
XLOC_013259	XLOC_013259	OTOS	chr2:241078445-241080073	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013260	XLOC_013260	PP14571	chr2:241375114-241407495	Normal	Disease	OK	3.94387	1.8626	-1.0823	-4.61797	5e-05	8.03331e-05	yes
XLOC_013261	XLOC_013261	ANKMY1	chr2:241418838-241497405	Normal	Disease	OK	1.35746	1.72179	0.343003	1.26627	0.06785	0.0814625	no
XLOC_013262	XLOC_013262	AQP12B	chr2:241615834-241622317	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013263	XLOC_013263	KIF1A	chr2:241653180-241759725	Normal	Disease	OK	6.6587	0.765389	-3.12097	-21.2886	5e-05	8.03331e-05	yes
XLOC_013264	XLOC_013264	C2orf54	chr2:241825464-241835573	Normal	Disease	NOTEST	0.568457	0.356266	-0.674098	0	1	1	no
XLOC_013265	XLOC_013265	LOC200772	chr2:241894035-241906868	Normal	Disease	NOTEST	0	0.0605386	inf	0	1	1	no
XLOC_013266	XLOC_013266	MTERFD2	chr2:241938254-242041747	Normal	Disease	OK	15.1348	21.4965	0.506233	8.02692	5e-05	8.03331e-05	yes
XLOC_013267	XLOC_013267	PASK	chr2:242045513-242089394	Normal	Disease	OK	3.70091	11.5661	1.64396	16	5e-05	8.03331e-05	yes
XLOC_013268	XLOC_013268	HDLBP	chr2:242166681-242293441	Normal	Disease	OK	179.131	100.463	-0.834353	-34.1486	5e-05	8.03331e-05	yes
XLOC_013269	XLOC_013269	STK25	chr2:242434431-242448034	Normal	Disease	OK	47.2053	44.1555	-0.0963571	-1.82572	0.0107	0.0141085	yes
XLOC_013270	XLOC_013270	BOK-AS1	chr2:242483800-242513553	Normal	Disease	NOTEST	0.0900896	0.100223	0.15378	0	1	1	no
XLOC_013271	XLOC_013271	THAP4	chr2:242523819-242576725	Normal	Disease	OK	105.464	101.223	-0.0592198	-0.925178	0.17225	0.196322	no
XLOC_013272	XLOC_013272	DTYMK	chr2:242615156-242626383	Normal	Disease	OK	22.7788	21.3273	-0.0949904	-0.883357	0.2069	0.233621	no
XLOC_013273	XLOC_013273	PDCD1	chr2:242792032-242801058	Normal	Disease	NOTEST	0.348711	0.393459	0.174181	0	1	1	no
XLOC_013274	XLOC_013274	DEFB125	chr20:68350-77296	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013275	XLOC_013275	DEFB126	chr20:123251-126392	Normal	Disease	OK	2.53332	0.845495	-1.58316	-1.44819	0.06165	0.074442	no
XLOC_013276	XLOC_013276	DEFB127	chr20:138185-139804	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013277	XLOC_013277	DEFB129	chr20:207898-210527	Normal	Disease	NOTEST	0.220808	0	-inf	0	1	1	no
XLOC_013278	XLOC_013278	DEFB132	chr20:238376-241736	Normal	Disease	OK	0.868158	3.29789	1.92551	6.23714	5e-05	8.03331e-05	yes
XLOC_013279	XLOC_013279	ZCCHC3	chr20:278203-280963	Normal	Disease	OK	11.5572	8.53407	-0.437484	-4.39186	5e-05	8.03331e-05	yes
XLOC_013280	XLOC_013280	SOX12	chr20:306238-310867	Normal	Disease	OK	10.912	10.6212	-0.0389616	-0.538834	0.4454	0.47908	no
XLOC_013281	XLOC_013281	NRSN2	chr20:327369-335512	Normal	Disease	OK	35.8545	14.2344	-1.33277	-17.7872	5e-05	8.03331e-05	yes
XLOC_013282	XLOC_013282	TRIB3	chr20:361307-378203	Normal	Disease	OK	13.2069	8.80418	-0.585032	-5.71231	5e-05	8.03331e-05	yes
XLOC_013283	XLOC_013283	RBCK1	chr20:388708-411610	Normal	Disease	OK	33.8965	30.5438	-0.150258	-2.59774	0.00035	0.000530886	yes
XLOC_013284	XLOC_013284	FAM110A	chr20:814355-826922	Normal	Disease	OK	30.3064	24.9608	-0.279957	-3.42456	5e-05	8.03331e-05	yes
XLOC_013285	XLOC_013285	PSMF1	chr20:1093905-1148426	Normal	Disease	OK	55.5594	34.5626	-0.684818	-14.9443	5e-05	8.03331e-05	yes
XLOC_013286	XLOC_013286	C20orf202	chr20:1184097-1188918	Normal	Disease	NOTEST	0.197602	0	-inf	0	1	1	no
XLOC_013287	XLOC_013287	RAD21L1	chr20:1206763-1235145	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013288	XLOC_013288	SNPH	chr20:1246959-1289971	Normal	Disease	OK	2.93877	1.56138	-0.912393	-5.71466	5e-05	8.03331e-05	yes
XLOC_013289	XLOC_013289	LOC100507495	chr20:1290554-1373816	Normal	Disease	OK	1.34406	1.60955	0.260059	0.880394	0.19805	0.224201	no
XLOC_013290	XLOC_013290	SIRPA	chr20:1874812-1920540	Normal	Disease	OK	6.16087	5.80942	-0.0847384	-0.779028	0.2515	0.280308	no
XLOC_013291	XLOC_013291	STK35	chr20:2082527-2129198	Normal	Disease	OK	6.80723	6.48482	-0.0700018	-0.899683	0.204	0.230543	no
XLOC_013292	XLOC_013292	TGM3	chr20:2276612-2321725	Normal	Disease	OK	8.14931	0.658876	-3.6286	-12.639	5e-05	8.03331e-05	yes
XLOC_013293	XLOC_013293	TGM6	chr20:2361553-2413399	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013294	XLOC_013294	TMC2	chr20:2517252-2622430	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013295	XLOC_013295	NOP56	chr20:2633177-2639039	Normal	Disease	OK	35.345	52.2025	0.562611	7.64022	5e-05	8.03331e-05	yes
XLOC_013296	XLOC_013296	SNORD110	chr20:2633177-2639039	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013297	XLOC_013297	SNORA51	chr20:2633177-2639039	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013298	XLOC_013298	SNORD56	chr20:2633177-2639039	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013299	XLOC_013299	SNORD57	chr20:2633177-2639039	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013300	XLOC_013300	EBF4	chr20:2673523-2740754	Normal	Disease	OK	27.5751	9.58933	-1.52387	-18.9914	5e-05	8.03331e-05	yes
XLOC_013301	XLOC_013301	C20orf141	chr20:2795632-2796476	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013302	XLOC_013302	TMEM239	chr20:2796975-2797804	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013303	XLOC_013303	PTPRA,VPS16	chr20:2821372-3019315	Normal	Disease	OK	69.3916	50.543	-0.457251	-10.8869	5e-05	8.03331e-05	yes
XLOC_013304	XLOC_013304	GNRH2	chr20:3024267-3026391	Normal	Disease	OK	1.26028	0.592811	-1.0881	-0.651919	0.21995	0.247397	no
XLOC_013305	XLOC_013305	MRPS26	chr20:3026674-3028896	Normal	Disease	OK	118.704	89.9972	-0.399415	-7.47295	5e-05	8.03331e-05	yes
XLOC_013306	XLOC_013306	OXT	chr20:3052265-3053162	Normal	Disease	OK	0.17475	0.781462	2.16088	1.23935	0.08385	0.0996458	no
XLOC_013307	XLOC_013307	LOC100134015	chr20:3087556-3140540	Normal	Disease	NOTEST	0.147037	0.490957	1.73942	0	1	1	no
XLOC_013308	XLOC_013308	ITPA	chr20:3190055-3204506	Normal	Disease	OK	49.0577	43.4568	-0.174899	-2.21755	0.0011	0.00159699	yes
XLOC_013309	XLOC_013309	ATRN	chr20:3451664-3631769	Normal	Disease	OK	7.47666	5.51098	-0.440085	-5.66829	5e-05	8.03331e-05	yes
XLOC_013310	XLOC_013310	HSPA12B	chr20:3713316-3733758	Normal	Disease	OK	2.03815	1.08751	-0.906225	-3.64239	5e-05	8.03331e-05	yes
XLOC_013311	XLOC_013311	CDC25B	chr20:3776400-3786761	Normal	Disease	OK	3.20517	5.68243	0.826106	6.10683	5e-05	8.03331e-05	yes
XLOC_013312	XLOC_013312	C20orf29	chr20:3801170-3805954	Normal	Disease	OK	22.6448	14.2673	-0.666468	-7.07466	5e-05	8.03331e-05	yes
XLOC_013313	XLOC_013313	MAVS	chr20:3827445-3856770	Normal	Disease	OK	15.1669	14.4297	-0.0718817	-1.75776	0.00665	0.00894569	yes
XLOC_013314	XLOC_013314	PANK2	chr20:3869485-3904502	Normal	Disease	OK	8.70025	9.19326	0.0795198	0.585076	0.40555	0.439135	no
XLOC_013315	XLOC_013315	MIR103A2	chr20:3869485-3904502	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013316	XLOC_013316	SMOX	chr20:4129449-4168369	Normal	Disease	OK	12.0771	16.6766	0.465557	3.87317	5e-05	8.03331e-05	yes
XLOC_013317	XLOC_013317	LOC728228	chr20:4173736-4176600	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013318	XLOC_013318	PRNP	chr20:4666796-4682234	Normal	Disease	OK	83.8448	72.1351	-0.217019	-5.20194	5e-05	8.03331e-05	yes
XLOC_013319	XLOC_013319	PRND	chr20:4702555-4709106	Normal	Disease	NOTEST	0	0.0166306	inf	0	1	1	no
XLOC_013320	XLOC_013320	PCNA-AS1	chr20:5095598-5107268	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013321	XLOC_013321	CDS2	chr20:5107406-5178533	Normal	Disease	OK	9.75476	7.39213	-0.400117	-7.03342	5e-05	8.03331e-05	yes
XLOC_013322	XLOC_013322	LOC643406	chr20:5451841-5457780	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013323	XLOC_013323	C20orf196	chr20:5731042-5844559	Normal	Disease	OK	7.41933	5.02668	-0.561682	-2.7021	0.00015	0.000233804	yes
XLOC_013324	XLOC_013324	CHGB	chr20:5891973-5906005	Normal	Disease	OK	0.998649	0.384292	-1.37778	-3.21677	0.00025	0.000384084	yes
XLOC_013325	XLOC_013325	MCM8	chr20:5931297-5975831	Normal	Disease	OK	4.20508	5.46543	0.378202	3.05481	5e-05	8.03331e-05	yes
XLOC_013326	XLOC_013326	CRLS1	chr20:5986738-6020697	Normal	Disease	OK	37.7728	25.9792	-0.53999	-10.4857	5e-05	8.03331e-05	yes
XLOC_013327	XLOC_013327	BMP2	chr20:6748744-6760910	Normal	Disease	OK	1.13154	0.702664	-0.687379	-2.16432	0.0036	0.00497133	yes
XLOC_013328	XLOC_013328	PLCB1	chr20:8113295-8865547	Normal	Disease	OK	2.47346	3.46159	0.484907	4.19037	5e-05	8.03331e-05	yes
XLOC_013329	XLOC_013329	PLCB4	chr20:9049700-9461462	Normal	Disease	OK	3.43088	8.62436	1.32984	13.4165	5e-05	8.03331e-05	yes
XLOC_013330	XLOC_013330	LAMP5	chr20:9495004-9511171	Normal	Disease	OK	0.64955	10.2422	3.97895	11.2408	5e-05	8.03331e-05	yes
XLOC_013331	XLOC_013331	ANKRD5	chr20:10004459-10288066	Normal	Disease	OK	2.03299	1.57176	-0.371217	-1.84326	0.00855	0.011387	yes
XLOC_013332	XLOC_013332	SNAP25	chr20:10004459-10288066	Normal	Disease	OK	1.04877	1.92705	0.877695	2.72686	0.00055	0.00082041	yes
XLOC_013333	XLOC_013333	C20orf94	chr20:10415950-10604027	Normal	Disease	OK	0.64306	0.983659	0.613206	1.16899	0.0886	0.104974	no
XLOC_013334	XLOC_013334	BTBD3	chr20:11871476-11907243	Normal	Disease	OK	5.751	6.60718	0.200221	2.06761	0.0031	0.00430782	yes
XLOC_013335	XLOC_013335	SPTLC3	chr20:12989626-13147411	Normal	Disease	OK	1.81714	1.03469	-0.81248	-3.54769	5e-05	8.03331e-05	yes
XLOC_013336	XLOC_013336	ISM1	chr20:13202417-13281297	Normal	Disease	OK	0.44166	0.708423	0.681675	1.52263	0.03045	0.0380913	yes
XLOC_013337	XLOC_013337	C20orf7	chr20:13765671-13799067	Normal	Disease	OK	1.82216	5.48813	1.59067	7.46628	5e-05	8.03331e-05	yes
XLOC_013338	XLOC_013338	MACROD2	chr20:13976145-16033841	Normal	Disease	OK	3.15016	3.9897	0.340856	2.60507	0.00035	0.000530886	yes
XLOC_013339	XLOC_013339	SNRPB2	chr20:16710608-16722417	Normal	Disease	OK	43.5772	49.031	0.170118	2.70725	5e-05	8.03331e-05	yes
XLOC_013340	XLOC_013340	OTOR	chr20:16729002-16732809	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013341	XLOC_013341	PCSK2	chr20:17206751-17465222	Normal	Disease	OK	1.03347	0.0984156	-3.39247	-5.37111	5e-05	8.03331e-05	yes
XLOC_013342	XLOC_013342	DSTN	chr20:17550598-17588652	Normal	Disease	OK	487.763	350.944	-0.47494	-16.3559	5e-05	8.03331e-05	yes
XLOC_013343	XLOC_013343	BANF2	chr20:17674319-17716517	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013344	XLOC_013344	C20orf72	chr20:17949761-17971762	Normal	Disease	OK	5.50727	7.77572	0.49764	3.48321	5e-05	8.03331e-05	yes
XLOC_013345	XLOC_013345	CSRP2BP,PET117	chr20:18118498-18169031	Normal	Disease	OK	14.7036	14.1079	-0.0596643	-0.512716	0.4699	0.503684	no
XLOC_013346	XLOC_013346	ZNF133	chr20:18269120-18297640	Normal	Disease	OK	4.84344	9.69749	1.00158	7.34896	5e-05	8.03331e-05	yes
XLOC_013347	XLOC_013347	DZANK1-AS1	chr20:18359692-18362127	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013348	XLOC_013348	POLR3F	chr20:18448032-18465286	Normal	Disease	OK	5.69028	7.67277	0.431248	3.04143	5e-05	8.03331e-05	yes
XLOC_013349	XLOC_013349	MIR3192	chr20:18448032-18465286	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013350	XLOC_013350	SEC23B	chr20:18488187-18542059	Normal	Disease	OK	22.0721	16.7386	-0.399041	-5.79504	5e-05	8.03331e-05	yes
XLOC_013351	XLOC_013351	LINC00493	chr20:18548072-18550203	Normal	Disease	OK	215.518	132.463	-0.702221	-9.87004	5e-05	8.03331e-05	yes
XLOC_013352	XLOC_013352	DTD1	chr20:18568555-18744560	Normal	Disease	OK	20.614	17.0225	-0.276178	-2.59157	0.0007	0.00103389	yes
XLOC_013353	XLOC_013353	LOC100270804	chr20:18768614-18776709	Normal	Disease	OK	0.244581	2.13854	3.12824	5.47323	5e-05	8.03331e-05	yes
XLOC_013354	XLOC_013354	C20orf79	chr20:18790371-18810839	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013355	XLOC_013355	SLC24A3	chr20:19193289-19703541	Normal	Disease	OK	6.60869	5.98092	-0.143996	-1.36178	0.04735	0.0579629	no
XLOC_013356	XLOC_013356	RIN2	chr20:19867164-19983103	Normal	Disease	OK	4.35637	9.00866	1.04818	10.5781	5e-05	8.03331e-05	yes
XLOC_013357	XLOC_013357	NAA20	chr20:19997933-20014273	Normal	Disease	OK	42.9598	35.8556	-0.26079	-2.99263	5e-05	8.03331e-05	yes
XLOC_013358	XLOC_013358	C20orf26	chr20:20015011-20341346	Normal	Disease	NOTEST	0.0994057	0.0677736	-0.552606	0	1	1	no
XLOC_013359	XLOC_013359	INSM1	chr20:20348764-20351592	Normal	Disease	OK	2.64543	8.09913	1.61426	10.4968	5e-05	8.03331e-05	yes
XLOC_013360	XLOC_013360	PLK1S1	chr20:21106623-21227258	Normal	Disease	OK	6.49435	9.62223	0.567186	4.24294	5e-05	8.03331e-05	yes
XLOC_013361	XLOC_013361	XRN2	chr20:21283941-21370463	Normal	Disease	OK	16.9088	19.831	0.229989	3.53355	5e-05	8.03331e-05	yes
XLOC_013362	XLOC_013362	PAX1	chr20:21686296-21696620	Normal	Disease	NOTEST	0	0.023801	inf	0	1	1	no
XLOC_013363	XLOC_013363	LOC100270679	chr20:22034727-22055292	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013364	XLOC_013364	SSTR4	chr20:23016056-23017314	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013365	XLOC_013365	NXT1	chr20:23331372-23335408	Normal	Disease	OK	19.9748	13.5232	-0.56275	-4.33602	5e-05	8.03331e-05	yes
XLOC_013366	XLOC_013366	GZF1	chr20:23345020-23353683	Normal	Disease	OK	3.32296	3.76723	0.181037	1.4414	0.0398	0.0491627	yes
XLOC_013367	XLOC_013367	CSTL1	chr20:23420321-23425567	Normal	Disease	NOTEST	0	0.115316	inf	0	1	1	no
XLOC_013368	XLOC_013368	CST8	chr20:23471765-23476655	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013369	XLOC_013369	CSTT	chr20:23499782-23522655	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013370	XLOC_013370	FLJ33581	chr20:24180402-24205224	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013371	XLOC_013371	SYNDIG1	chr20:24449834-24647167	Normal	Disease	OK	4.29919	2.94496	-0.545815	-3.07441	0.00015	0.000233804	yes
XLOC_013372	XLOC_013372	CST7	chr20:24929865-24940564	Normal	Disease	OK	6.80905	6.04298	-0.172194	-0.746408	0.29435	0.325106	no
XLOC_013373	XLOC_013373	ENTPD6	chr20:25176338-25207360	Normal	Disease	OK	100.002	76.7982	-0.380879	-10.1462	5e-05	8.03331e-05	yes
XLOC_013374	XLOC_013374	PYGB	chr20:25228705-25371618	Normal	Disease	OK	110.06	64.3579	-0.774106	-22.2711	5e-05	8.03331e-05	yes
XLOC_013375	XLOC_013375	GINS1	chr20:25388322-25429191	Normal	Disease	OK	0.576394	0.671154	0.21959	0.599563	0.3786	0.411513	no
XLOC_013376	XLOC_013376	LOC100134868	chr20:25990434-26002430	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013377	XLOC_013377	FAM182A	chr20:26035249-26067553	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013378	XLOC_013378	FRG1B	chr20:29611878-29634007	Normal	Disease	OK	20.0672	21.4947	0.099137	0.778314	0.2657	0.294961	no
XLOC_013379	XLOC_013379	DEFB115	chr20:29845466-29847435	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013380	XLOC_013380	DEFB118	chr20:29956420-29961705	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013381	XLOC_013381	DEFB123	chr20:30028410-30038060	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013382	XLOC_013382	REM1	chr20:30063104-30072708	Normal	Disease	OK	4.23086	3.3956	-0.317285	-1.49709	0.03605	0.0447354	yes
XLOC_013383	XLOC_013383	LINC00028	chr20:30073580-30075377	Normal	Disease	NOTEST	0.282995	0.317042	0.1639	0	1	1	no
XLOC_013384	XLOC_013384	HM13	chr20:30102240-30157370	Normal	Disease	OK	336.273	192.475	-0.804961	-24.1169	5e-05	8.03331e-05	yes
XLOC_013385	XLOC_013385	PSIMCT-1	chr20:30102240-30157370	Normal	Disease	OK	0.694793	1.17162	0.75385	1.1111	0.1348	0.155833	no
XLOC_013386	XLOC_013386	ID1	chr20:30193085-30194317	Normal	Disease	OK	174.506	147.474	-0.242807	-5.06705	5e-05	8.03331e-05	yes
XLOC_013387	XLOC_013387	MIR3193	chr20:30194988-30195043	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013388	XLOC_013388	COX4I2	chr20:30225690-30232800	Normal	Disease	OK	21.6883	9.94014	-1.12558	-5.82356	5e-05	8.03331e-05	yes
XLOC_013389	XLOC_013389	TPX2	chr20:30326903-30389603	Normal	Disease	OK	1.65579	3.8667	1.22358	6.94652	5e-05	8.03331e-05	yes
XLOC_013390	XLOC_013390	MYLK2	chr20:30407177-30422500	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013391	XLOC_013391	TTLL9	chr20:30458504-30530858	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_013392	XLOC_013392	XKR7	chr20:30555804-30586256	Normal	Disease	NOTEST	0	0.0231712	inf	0	1	1	no
XLOC_013393	XLOC_013393	C20orf160	chr20:30598244-30619984	Normal	Disease	OK	2.88483	1.48004	-0.962843	-4.09991	5e-05	8.03331e-05	yes
